frameCount	 n	 frameCond	 stimPosition	 experimentTime	 experimentInterval	 frameT	 interval
345	 345	 2	 163.0	 13.8396270275	 0.0399868488312	 13.84	 0.04
346	 346	 2	 152.0	 13.8796360493	 0.040009021759	 13.88	 0.04
347	 347	 2	 152.0	 13.9196369648	 0.0400009155273	 13.92	 0.04
348	 348	 2	 141.0	 13.9596571922	 0.0400202274323	 13.96	 0.04
349	 349	 2	 141.0	 13.9996671677	 0.0400099754333	 14.0	 0.04
350	 350	 2	 130.0	 14.0396311283	 0.0399639606476	 14.04	 0.04
351	 351	 2	 130.0	 14.0796091557	 0.0399780273438	 14.08	 0.04
352	 352	 2	 118.0	 14.1196320057	 0.0400228500366	 14.12	 0.04
353	 353	 2	 118.0	 14.1596081257	 0.0399761199951	 14.16	 0.04
354	 354	 2	 107.0	 14.1996381283	 0.040030002594	 14.2	 0.04
355	 355	 2	 107.0	 14.2396321297	 0.0399940013885	 14.24	 0.04
356	 356	 2	 96.0	 14.2796251774	 0.0399930477142	 14.28	 0.04
357	 357	 2	 96.0	 14.3196380138	 0.0400128364563	 14.32	 0.04
358	 358	 2	 84.0	 14.3596251011	 0.0399870872498	 14.36	 0.04
359	 359	 2	 84.0	 14.3996260166	 0.0400009155273	 14.4	 0.04
360	 360	 2	 73.0	 14.4396240711	 0.0399980545044	 14.44	 0.04
361	 361	 2	 73.0	 14.4796171188	 0.0399930477142	 14.48	 0.04
362	 362	 2	 62.0	 14.5196239948	 0.0400068759918	 14.52	 0.04
363	 363	 2	 62.0	 14.5596051216	 0.0399811267853	 14.56	 0.04
364	 364	 2	 51.0	 14.5996639729	 0.0400588512421	 14.6	 0.04
365	 365	 2	 51.0	 14.6396040916	 0.0399401187897	 14.64	 0.04
366	 366	 2	 39.0	 14.6796050072	 0.0400009155273	 14.68	 0.04
367	 367	 2	 39.0	 14.7196409702	 0.0400359630585	 14.72	 0.04
368	 368	 2	 28.0	 14.7595951557	 0.0399541854858	 14.76	 0.04
369	 369	 2	 28.0	 14.7996389866	 0.0400438308716	 14.8	 0.04
370	 370	 2	 17.0	 14.8396291733	 0.0399901866913	 14.84	 0.04
371	 371	 2	 17.0	 14.8796100616	 0.0399808883667	 14.88	 0.04
372	 372	 2	 6.0	 14.9196331501	 0.0400230884552	 14.92	 0.04
373	 373	 2	 6.0	 14.9596190453	 0.0399858951569	 14.96	 0.04
374	 374	 2	 -7.0	 14.9996240139	 0.0400049686432	 15.0	 0.04
375	 375	 2	 -7.0	 15.0396201611	 0.0399961471558	 15.04	 0.04
376	 376	 2	 -17.0	 15.0796329975	 0.0400128364563	 15.08	 0.04
377	 377	 2	 -17.0	 15.1196291447	 0.0399961471558	 15.12	 0.04
378	 378	 2	 -28.0	 15.1595981121	 0.0399689674377	 15.16	 0.04
379	 379	 2	 -28.0	 15.1996221542	 0.0400240421295	 15.2	 0.04
380	 380	 2	 -40.0	 15.2396039963	 0.039981842041	 15.24	 0.04
381	 381	 2	 -40.0	 15.2795901299	 0.0399861335754	 15.28	 0.04
382	 382	 2	 -51.0	 15.3197391033	 0.040148973465	 15.32	 0.04
383	 383	 2	 -51.0	 15.3595790863	 0.0398399829865	 15.36	 0.04
384	 384	 2	 1022.0	 15.3996469975	 0.0400679111481	 15.4	 0.04
385	 385	 2	 1022.0	 15.4396240711	 0.0399770736694	 15.44	 0.04
386	 386	 2	 1011.0	 15.4796030521	 0.0399789810181	 15.48	 0.04
387	 387	 2	 1011.0	 15.5197081566	 0.0401051044464	 15.52	 0.04
388	 388	 2	 999.0	 15.5596041679	 0.0398960113525	 15.56	 0.04
389	 389	 2	 999.0	 15.5995900631	 0.0399858951569	 15.6	 0.04
390	 390	 2	 988.0	 15.6396081448	 0.040018081665	 15.64	 0.04
391	 391	 2	 988.0	 15.6796030998	 0.0399949550629	 15.68	 0.04
392	 392	 2	 977.0	 15.7196130753	 0.0400099754333	 15.72	 0.04
393	 393	 2	 977.0	 15.7595970631	 0.0399839878082	 15.76	 0.04
394	 394	 2	 966.0	 15.7996070385	 0.0400099754333	 15.8	 0.04
395	 395	 2	 966.0	 15.839605093	 0.0399980545044	 15.84	 0.04
396	 396	 2	 954.0	 15.8795990944	 0.0399940013885	 15.88	 0.04
397	 397	 2	 954.0	 15.9196100235	 0.0400109291077	 15.92	 0.04
398	 398	 2	 943.0	 15.9595961571	 0.0399861335754	 15.96	 0.04
399	 399	 2	 943.0	 15.9995839596	 0.0399878025055	 16.0	 0.04
400	 400	 2	 932.0	 16.0396010876	 0.0400171279907	 16.04	 0.04
401	 401	 2	 932.0	 16.0795819759	 0.0399808883667	 16.08	 0.04
402	 402	 2	 920.0	 16.1196041107	 0.0400221347809	 16.12	 0.04
403	 403	 2	 920.0	 16.1596200466	 0.0400159358978	 16.16	 0.04
404	 404	 2	 909.0	 16.1996181011	 0.0399980545044	 16.2	 0.04
405	 405	 2	 909.0	 16.239593029	 0.0399749279022	 16.24	 0.04
406	 406	 2	 898.0	 16.2795929909	 0.039999961853	 16.28	 0.04
407	 407	 2	 898.0	 16.3195869923	 0.0399940013885	 16.32	 0.04
408	 408	 2	 887.0	 16.359593153	 0.0400061607361	 16.36	 0.04
409	 409	 2	 887.0	 16.3995909691	 0.0399978160858	 16.4	 0.04
410	 410	 2	 875.0	 16.4395830631	 0.0399920940399	 16.44	 0.04
411	 411	 2	 875.0	 16.4795570374	 0.0399739742279	 16.48	 0.04
412	 412	 2	 864.0	 16.5195960999	 0.0400390625	 16.52	 0.04
413	 413	 2	 864.0	 16.5595669746	 0.0399708747864	 16.56	 0.04
414	 414	 2	 853.0	 16.5995881557	 0.0400211811066	 16.6	 0.04
415	 415	 2	 853.0	 16.6395850182	 0.0399968624115	 16.64	 0.04
416	 416	 2	 842.0	 16.67958498	 0.039999961853	 16.68	 0.04
417	 417	 2	 842.0	 16.7195820808	 0.0399971008301	 16.72	 0.04
418	 418	 2	 830.0	 16.7595829964	 0.0400009155273	 16.76	 0.04
419	 419	 2	 830.0	 16.7995691299	 0.0399861335754	 16.8	 0.04
420	 420	 2	 819.0	 16.8395881653	 0.0400190353394	 16.84	 0.04
421	 421	 2	 819.0	 16.8795721531	 0.0399839878082	 16.88	 0.04
422	 422	 2	 808.0	 16.9195930958	 0.040020942688	 16.92	 0.04
423	 423	 2	 808.0	 16.9595611095	 0.0399680137634	 16.96	 0.04
424	 424	 2	 796.0	 16.9995679855	 0.0400068759918	 17.0	 0.04
425	 425	 2	 796.0	 17.0395829678	 0.0400149822235	 17.04	 0.04
426	 426	 2	 785.0	 17.0795819759	 0.0399990081787	 17.08	 0.04
427	 427	 2	 785.0	 17.1195850372	 0.0400030612946	 17.12	 0.04
428	 428	 2	 774.0	 17.1595740318	 0.0399889945984	 17.16	 0.04
429	 429	 2	 774.0	 17.1995630264	 0.0399889945984	 17.2	 0.04
430	 430	 2	 763.0	 17.2395660877	 0.0400030612946	 17.24	 0.04
431	 431	 2	 763.0	 17.2795381546	 0.0399720668793	 17.28	 0.04
432	 432	 2	 751.0	 17.3195869923	 0.0400488376617	 17.32	 0.04
433	 433	 2	 751.0	 17.3595821857	 0.0399951934814	 17.36	 0.04
434	 434	 2	 740.0	 17.3995800018	 0.0399978160858	 17.4	 0.04
435	 435	 2	 740.0	 17.4395611286	 0.0399811267853	 17.44	 0.04
436	 436	 2	 729.0	 17.47955513	 0.0399940013885	 17.48	 0.04
437	 437	 2	 729.0	 17.5196461678	 0.0400910377502	 17.52	 0.04
438	 438	 2	 717.0	 17.5595691204	 0.039922952652	 17.56	 0.04
439	 439	 2	 717.0	 17.5995731354	 0.0400040149689	 17.6	 0.04
440	 440	 2	 706.0	 17.6395831108	 0.0400099754333	 17.64	 0.04
441	 441	 2	 706.0	 17.679557085	 0.0399739742279	 17.68	 0.04
442	 442	 2	 695.0	 17.7195789814	 0.0400218963623	 17.72	 0.04
443	 443	 2	 695.0	 17.7595529556	 0.0399739742279	 17.76	 0.04
444	 444	 2	 684.0	 17.7995691299	 0.0400161743164	 17.8	 0.04
445	 445	 2	 684.0	 17.8395819664	 0.0400128364563	 17.84	 0.04
446	 446	 2	 672.0	 17.8795681	 0.0399861335754	 17.88	 0.04
447	 447	 2	 672.0	 17.9195520878	 0.0399839878082	 17.92	 0.04
448	 448	 2	 661.0	 17.959551096	 0.0399990081787	 17.96	 0.04
449	 449	 2	 661.0	 17.9995310307	 0.0399799346924	 18.0	 0.04
450	 450	 2	 650.0	 18.0396809578	 0.0401499271393	 18.04	 0.04
451	 451	 2	 650.0	 18.0795581341	 0.0398771762848	 18.08	 0.04
452	 452	 2	 639.0	 18.1195771694	 0.0400190353394	 18.12	 0.04
453	 453	 2	 639.0	 18.1595451832	 0.0399680137634	 18.16	 0.04
454	 454	 2	 627.0	 18.1995601654	 0.0400149822235	 18.2	 0.04
455	 455	 2	 627.0	 18.2395801544	 0.0400199890137	 18.24	 0.04
456	 456	 2	 616.0	 18.2795660496	 0.0399858951569	 18.28	 0.04
457	 457	 2	 616.0	 18.3195691109	 0.0400030612946	 18.32	 0.04
458	 458	 2	 605.0	 18.359568119	 0.0399990081787	 18.36	 0.04
459	 459	 2	 605.0	 18.3995451927	 0.0399770736694	 18.4	 0.04
460	 460	 2	 594.0	 18.439576149	 0.0400309562683	 18.44	 0.04
461	 461	 2	 594.0	 18.4795520306	 0.0399758815765	 18.48	 0.04
462	 462	 2	 582.0	 18.5195600986	 0.0400080680847	 18.52	 0.04
463	 463	 2	 582.0	 18.5595929623	 0.0400328636169	 18.56	 0.04
464	 464	 2	 571.0	 18.5995571613	 0.0399641990662	 18.6	 0.04
465	 465	 2	 571.0	 18.6395521164	 0.0399949550629	 18.64	 0.04
466	 466	 2	 560.0	 18.6795551777	 0.0400030612946	 18.68	 0.04
467	 467	 2	 560.0	 18.7195379734	 0.0399827957153	 18.72	 0.04
468	 468	 2	 548.0	 18.7595620155	 0.0400240421295	 18.76	 0.04
469	 469	 2	 548.0	 18.79956007	 0.0399980545044	 18.8	 0.04
470	 470	 2	 537.0	 18.8395609856	 0.0400009155273	 18.84	 0.04
471	 471	 2	 537.0	 18.8795390129	 0.0399780273438	 18.88	 0.04
472	 472	 2	 526.0	 18.9195551872	 0.0400161743164	 18.92	 0.04
473	 473	 2	 526.0	 18.9595470428	 0.0399918556213	 18.96	 0.04
474	 474	 2	 515.0	 18.9995491505	 0.0400021076202	 19.0	 0.04
475	 475	 2	 515.0	 19.0395541191	 0.0400049686432	 19.04	 0.04
476	 476	 2	 503.0	 19.0795481205	 0.0399940013885	 19.08	 0.04
477	 477	 2	 503.0	 19.1195321083	 0.0399839878082	 19.12	 0.04
478	 478	 2	 492.0	 19.1595470905	 0.0400149822235	 19.16	 0.04
479	 479	 2	 492.0	 19.1995279789	 0.0399808883667	 19.2	 0.04
480	 480	 2	 481.0	 19.2395510674	 0.0400230884552	 19.24	 0.04
481	 481	 2	 481.0	 19.2795431614	 0.0399920940399	 19.28	 0.04
482	 482	 2	 469.0	 19.3195431232	 0.039999961853	 19.32	 0.04
483	 483	 2	 469.0	 19.3595440388	 0.0400009155273	 19.36	 0.04
484	 484	 2	 458.0	 19.3995440006	 0.039999961853	 19.4	 0.04
485	 485	 2	 458.0	 19.439535141	 0.0399911403656	 19.44	 0.04
486	 486	 2	 447.0	 19.4795379639	 0.040002822876	 19.48	 0.04
487	 487	 2	 447.0	 19.5195510387	 0.0400130748749	 19.52	 0.04
488	 488	 2	 436.0	 19.5595560074	 0.0400049686432	 19.56	 0.04
489	 489	 2	 436.0	 19.5995361805	 0.039980173111	 19.6	 0.04
490	 490	 2	 424.0	 19.639549017	 0.0400128364563	 19.64	 0.04
491	 491	 2	 424.0	 19.6795291901	 0.039980173111	 19.68	 0.04
492	 492	 2	 413.0	 19.7195670605	 0.0400378704071	 19.72	 0.04
493	 493	 2	 413.0	 19.7595460415	 0.0399789810181	 19.76	 0.04
494	 494	 2	 402.0	 19.7995371819	 0.0399911403656	 19.8	 0.04
495	 495	 2	 402.0	 19.8395271301	 0.0399899482727	 19.84	 0.04
496	 496	 2	 390.0	 19.8795340061	 0.0400068759918	 19.88	 0.04
497	 497	 2	 390.0	 19.9195210934	 0.0399870872498	 19.92	 0.04
498	 498	 2	 379.0	 19.9595420361	 0.040020942688	 19.96	 0.04
499	 499	 2	 379.0	 19.9995350838	 0.0399930477142	 20.0	 0.04
500	 500	 2	 368.0	 20.0395731926	 0.0400381088257	 20.04	 0.04
501	 501	 2	 368.0	 20.0795440674	 0.0399708747864	 20.08	 0.04
502	 502	 2	 357.0	 20.1195540428	 0.0400099754333	 20.12	 0.04
503	 503	 2	 357.0	 20.1595430374	 0.0399889945984	 20.16	 0.04
504	 504	 2	 346.0	 20.1995351315	 0.0399920940399	 20.2	 0.04
505	 505	 2	 346.0	 20.2395541668	 0.0400190353394	 20.24	 0.04
506	 506	 2	 334.0	 20.2795631886	 0.040009021759	 20.28	 0.04
507	 507	 2	 334.0	 20.3195281029	 0.0399649143219	 20.32	 0.04
508	 508	 2	 323.0	 20.3595740795	 0.0400459766388	 20.36	 0.04
509	 509	 2	 323.0	 20.399533987	 0.0399599075317	 20.4	 0.04
510	 510	 2	 312.0	 20.4397060871	 0.0401721000671	 20.44	 0.04
511	 511	 2	 312.0	 20.4795629978	 0.0398569107056	 20.48	 0.04
512	 512	 2	 300.0	 20.5195450783	 0.0399820804596	 20.52	 0.04
513	 513	 2	 300.0	 20.5595490932	 0.0400040149689	 20.56	 0.04
514	 514	 2	 289.0	 20.5995430946	 0.0399940013885	 20.6	 0.04
515	 515	 2	 289.0	 20.6395280361	 0.0399849414825	 20.64	 0.04
516	 516	 2	 278.0	 20.6795489788	 0.040020942688	 20.68	 0.04
517	 517	 2	 278.0	 20.7195520401	 0.0400030612946	 20.72	 0.04
518	 518	 2	 267.0	 20.7596430779	 0.0400910377502	 20.76	 0.04
519	 519	 2	 267.0	 20.7995290756	 0.0398859977722	 20.8	 0.04
520	 520	 2	 255.0	 20.8395590782	 0.040030002594	 20.84	 0.04
521	 521	 2	 255.0	 20.8795461655	 0.0399870872498	 20.88	 0.04
522	 522	 2	 244.0	 20.9195170403	 0.0399708747864	 20.92	 0.04
523	 523	 2	 244.0	 20.959553957	 0.0400369167328	 20.96	 0.04
524	 524	 2	 233.0	 20.9995131493	 0.039959192276	 21.0	 0.04
525	 525	 2	 233.0	 21.0394990444	 0.0399858951569	 21.04	 0.04
526	 526	 2	 221.0	 21.0795149803	 0.0400159358978	 21.08	 0.04
527	 527	 2	 221.0	 21.1194970608	 0.0399820804596	 21.12	 0.04
528	 528	 2	 210.0	 21.1595170498	 0.0400199890137	 21.16	 0.04
529	 529	 2	 210.0	 21.1995241642	 0.0400071144104	 21.2	 0.04
530	 530	 2	 199.0	 21.239533186	 0.040009021759	 21.24	 0.04
531	 531	 2	 199.0	 21.2795071602	 0.0399739742279	 21.28	 0.04
532	 532	 2	 188.0	 21.3195099831	 0.040002822876	 21.32	 0.04
533	 533	 2	 188.0	 21.359495163	 0.0399851799011	 21.36	 0.04
534	 534	 2	 176.0	 21.3995091915	 0.0400140285492	 21.4	 0.04
535	 535	 2	 176.0	 21.4395031929	 0.0399940013885	 21.44	 0.04
536	 536	 2	 165.0	 21.4795341492	 0.0400309562683	 21.48	 0.04
537	 537	 2	 165.0	 21.5195040703	 0.0399699211121	 21.52	 0.04
538	 538	 2	 154.0	 21.5595099926	 0.0400059223175	 21.56	 0.04
539	 539	 2	 154.0	 21.5994939804	 0.0399839878082	 21.6	 0.04
540	 540	 2	 143.0	 21.6395001411	 0.0400061607361	 21.64	 0.04
541	 541	 2	 143.0	 21.6795229912	 0.0400228500366	 21.68	 0.04
542	 542	 2	 131.0	 21.7194981575	 0.0399751663208	 21.72	 0.04
543	 543	 2	 131.0	 21.7594971657	 0.0399990081787	 21.76	 0.04
544	 544	 2	 120.0	 21.7994980812	 0.0400009155273	 21.8	 0.04
545	 545	 2	 120.0	 21.8394830227	 0.0399849414825	 21.84	 0.04
546	 546	 2	 109.0	 21.879502058	 0.0400190353394	 21.88	 0.04
547	 547	 2	 109.0	 21.9195041656	 0.0400021076202	 21.92	 0.04
548	 548	 2	 98.0	 21.959510088	 0.0400059223175	 21.96	 0.04
549	 549	 2	 98.0	 21.9994850159	 0.0399749279022	 22.0	 0.04
550	 550	 2	 86.0	 22.0394921303	 0.0400071144104	 22.04	 0.04
551	 551	 2	 86.0	 22.0794939995	 0.0400018692017	 22.08	 0.04
552	 552	 2	 75.0	 22.1194930077	 0.0399990081787	 22.12	 0.04
553	 553	 2	 75.0	 22.1594979763	 0.0400049686432	 22.16	 0.04
554	 554	 2	 64.0	 22.1994991302	 0.0400011539459	 22.2	 0.04
555	 555	 2	 64.0	 22.2394759655	 0.0399768352509	 22.24	 0.04
556	 556	 2	 52.0	 22.2794961929	 0.0400202274323	 22.28	 0.04
557	 557	 2	 52.0	 22.319475174	 0.0399789810181	 22.32	 0.04
558	 558	 2	 41.0	 22.3594970703	 0.0400218963623	 22.36	 0.04
559	 559	 2	 41.0	 22.3994891644	 0.0399920940399	 22.4	 0.04
560	 560	 2	 30.0	 22.4394910336	 0.0400018692017	 22.44	 0.04
561	 561	 2	 30.0	 22.4794850349	 0.0399940013885	 22.48	 0.04
562	 562	 2	 18.0	 22.5194880962	 0.0400030612946	 22.52	 0.04
563	 563	 2	 18.0	 22.5594820976	 0.0399940013885	 22.56	 0.04
564	 564	 2	 7.0	 22.5994820595	 0.039999961853	 22.6	 0.04
565	 565	 2	 7.0	 22.6394891739	 0.0400071144104	 22.64	 0.04
566	 566	 2	 -4.0	 22.6794931889	 0.0400040149689	 22.68	 0.04
567	 567	 2	 -4.0	 22.7194681168	 0.0399749279022	 22.72	 0.04
568	 568	 2	 -15.0	 22.7594909668	 0.0400228500366	 22.76	 0.04
569	 569	 2	 -15.0	 22.7994730473	 0.0399820804596	 22.8	 0.04
570	 570	 2	 -27.0	 22.8394801617	 0.0400071144104	 22.84	 0.04
571	 571	 2	 -27.0	 22.8794891834	 0.040009021759	 22.88	 0.04
572	 572	 2	 -38.0	 22.919481039	 0.0399918556213	 22.92	 0.04
573	 573	 2	 -38.0	 22.9595019817	 0.040020942688	 22.96	 0.04
574	 574	 2	 -49.0	 22.9994921684	 0.0399901866913	 23.0	 0.04
575	 575	 2	 -49.0	 23.0394620895	 0.0399699211121	 23.04	 0.04
576	 576	 2	 1024.0	 23.0795080662	 0.0400459766388	 23.08	 0.04
577	 577	 2	 1024.0	 23.1194880009	 0.0399799346924	 23.12	 0.04
578	 578	 2	 1012.0	 23.1594851017	 0.0399971008301	 23.16	 0.04
579	 579	 2	 1012.0	 23.1994681358	 0.0399830341339	 23.2	 0.04
580	 580	 2	 1001.0	 23.2394709587	 0.040002822876	 23.24	 0.04
581	 581	 2	 1001.0	 23.2794790268	 0.0400080680847	 23.28	 0.04
582	 582	 2	 990.0	 23.3194720745	 0.0399930477142	 23.32	 0.04
583	 583	 2	 990.0	 23.3594820499	 0.0400099754333	 23.36	 0.04
584	 584	 2	 979.0	 23.3994791508	 0.0399971008301	 23.4	 0.04
585	 585	 2	 979.0	 23.439453125	 0.0399739742279	 23.44	 0.04
586	 586	 2	 967.0	 23.4795210361	 0.0400679111481	 23.48	 0.04
587	 587	 2	 967.0	 23.5194549561	 0.0399339199066	 23.52	 0.04
588	 588	 2	 956.0	 23.5594930649	 0.0400381088257	 23.56	 0.04
589	 589	 2	 956.0	 23.599501133	 0.0400080680847	 23.6	 0.04
590	 590	 2	 945.0	 23.6394710541	 0.0399699211121	 23.64	 0.04
591	 591	 2	 945.0	 23.6795501709	 0.0400791168213	 23.68	 0.04
592	 592	 2	 933.0	 23.7194690704	 0.0399188995361	 23.72	 0.04
593	 593	 2	 933.0	 23.7594811916	 0.0400121212006	 23.76	 0.04
594	 594	 2	 922.0	 23.7994680405	 0.0399868488312	 23.8	 0.04
595	 595	 2	 922.0	 23.8394930363	 0.0400249958038	 23.84	 0.04
596	 596	 2	 911.0	 23.8794910908	 0.0399980545044	 23.88	 0.04
597	 597	 2	 911.0	 23.9194550514	 0.0399639606476	 23.92	 0.04
598	 598	 2	 900.0	 23.9594640732	 0.040009021759	 23.96	 0.04
599	 599	 2	 900.0	 23.9994649887	 0.0400009155273	 24.0	 0.04
600	 600	 2	 888.0	 24.0395030975	 0.0400381088257	 24.04	 0.04
601	 601	 2	 888.0	 24.0795061588	 0.0400030612946	 24.08	 0.04
602	 602	 2	 877.0	 24.1194570065	 0.0399508476257	 24.12	 0.04
603	 603	 2	 877.0	 24.1594660282	 0.040009021759	 24.16	 0.04
604	 604	 2	 866.0	 24.199488163	 0.0400221347809	 24.2	 0.04
605	 605	 2	 866.0	 24.2394661903	 0.0399780273438	 24.24	 0.04
606	 606	 2	 855.0	 24.2795059681	 0.0400397777557	 24.28	 0.04
607	 607	 2	 855.0	 24.3194990158	 0.0399930477142	 24.32	 0.04
608	 608	 2	 843.0	 24.3594579697	 0.0399589538574	 24.36	 0.04
609	 609	 2	 843.0	 24.3994970322	 0.0400390625	 24.4	 0.04
610	 610	 2	 832.0	 24.4394910336	 0.0399940013885	 24.44	 0.04
611	 611	 2	 832.0	 24.4794700146	 0.0399789810181	 24.48	 0.04
612	 612	 2	 821.0	 24.5194571018	 0.0399870872498	 24.52	 0.04
613	 613	 2	 821.0	 24.5594639778	 0.0400068759918	 24.56	 0.04
614	 614	 2	 809.0	 24.5994720459	 0.0400080680847	 24.6	 0.04
615	 615	 2	 809.0	 24.6394431591	 0.039971113205	 24.64	 0.04
616	 616	 2	 798.0	 24.6794769764	 0.0400338172913	 24.68	 0.04
617	 617	 2	 798.0	 24.7194590569	 0.0399820804596	 24.72	 0.04
618	 618	 2	 787.0	 24.7594561577	 0.0399971008301	 24.76	 0.04
619	 619	 2	 787.0	 24.7994630337	 0.0400068759918	 24.8	 0.04
620	 620	 2	 776.0	 24.8394560814	 0.0399930477142	 24.84	 0.04
621	 621	 2	 776.0	 24.879472971	 0.0400168895721	 24.88	 0.04
622	 622	 2	 764.0	 24.9194500446	 0.0399770736694	 24.92	 0.04
623	 623	 2	 764.0	 24.9594361782	 0.0399861335754	 24.96	 0.04
624	 624	 2	 753.0	 24.9994871616	 0.040050983429	 25.0	 0.04
625	 625	 2	 753.0	 25.0394721031	 0.0399849414825	 25.04	 0.04
626	 626	 2	 742.0	 25.0794701576	 0.0399980545044	 25.08	 0.04
627	 627	 2	 742.0	 25.1194570065	 0.0399868488312	 25.12	 0.04
628	 628	 2	 731.0	 25.15944314	 0.0399861335754	 25.16	 0.04
629	 629	 2	 731.0	 25.199447155	 0.0400040149689	 25.2	 0.04
630	 630	 2	 719.0	 25.2394480705	 0.0400009155273	 25.24	 0.04
631	 631	 2	 719.0	 25.2794520855	 0.0400040149689	 25.28	 0.04
632	 632	 2	 708.0	 25.3194580078	 0.0400059223175	 25.32	 0.04
633	 633	 2	 708.0	 25.3594431877	 0.0399851799011	 25.36	 0.04
634	 634	 2	 697.0	 25.3994410038	 0.0399978160858	 25.4	 0.04
635	 635	 2	 697.0	 25.4394390583	 0.0399980545044	 25.44	 0.04
636	 636	 2	 685.0	 25.4794831276	 0.0400440692902	 25.48	 0.04
637	 637	 2	 685.0	 25.5194649696	 0.039981842041	 25.52	 0.04
638	 638	 2	 674.0	 25.5594379902	 0.0399730205536	 25.56	 0.04
639	 639	 2	 674.0	 25.5994729996	 0.0400350093842	 25.6	 0.04
640	 640	 2	 663.0	 25.6394321918	 0.039959192276	 25.64	 0.04
641	 641	 2	 663.0	 25.6794979572	 0.0400657653809	 25.68	 0.04
642	 642	 2	 652.0	 25.7194709778	 0.0399730205536	 25.72	 0.04
643	 643	 2	 652.0	 25.7594480515	 0.0399770736694	 25.76	 0.04
644	 644	 2	 640.0	 25.7994470596	 0.0399990081787	 25.8	 0.04
645	 645	 2	 640.0	 25.8394231796	 0.0399761199951	 25.84	 0.04
646	 646	 2	 629.0	 25.8796010017	 0.040177822113	 25.88	 0.04
647	 647	 2	 629.0	 25.9194271564	 0.0398261547089	 25.92	 0.04
648	 648	 2	 618.0	 25.9594349861	 0.0400078296661	 25.96	 0.04
649	 649	 2	 618.0	 25.9994571209	 0.0400221347809	 26.0	 0.04
650	 650	 2	 607.0	 26.0394210815	 0.0399639606476	 26.04	 0.04
651	 651	 2	 607.0	 26.0794491768	 0.0400280952454	 26.08	 0.04
652	 652	 2	 595.0	 26.1194431782	 0.0399940013885	 26.12	 0.04
653	 653	 2	 595.0	 26.1594290733	 0.0399858951569	 26.16	 0.04
654	 654	 2	 584.0	 26.1995761395	 0.0401470661163	 26.2	 0.04
655	 655	 2	 584.0	 26.2394590378	 0.0398828983307	 26.24	 0.04
656	 656	 2	 573.0	 26.2794179916	 0.0399589538574	 26.28	 0.04
657	 657	 2	 573.0	 26.3194460869	 0.0400280952454	 26.32	 0.04
658	 658	 2	 561.0	 26.3594520092	 0.0400059223175	 26.36	 0.04
659	 659	 2	 561.0	 26.3994531631	 0.0400011539459	 26.4	 0.04
660	 660	 2	 550.0	 26.4394249916	 0.0399718284607	 26.44	 0.04
661	 661	 2	 550.0	 26.4794261456	 0.0400011539459	 26.48	 0.04
662	 662	 2	 539.0	 26.5194401741	 0.0400140285492	 26.52	 0.04
663	 663	 2	 539.0	 26.5594241619	 0.0399839878082	 26.56	 0.04
664	 664	 2	 528.0	 26.599460125	 0.0400359630585	 26.6	 0.04
665	 665	 2	 528.0	 26.6394321918	 0.0399720668793	 26.64	 0.04
666	 666	 2	 516.0	 26.6794500351	 0.0400178432465	 26.68	 0.04
667	 667	 2	 516.0	 26.7195971012	 0.0401470661163	 26.72	 0.04
668	 668	 2	 505.0	 26.7594270706	 0.0398299694061	 26.76	 0.04
669	 669	 2	 505.0	 26.7994279861	 0.0400009155273	 26.8	 0.04
670	 670	 2	 494.0	 26.8394341469	 0.0400061607361	 26.84	 0.04
671	 671	 2	 494.0	 26.8794221878	 0.0399880409241	 26.88	 0.04
672	 672	 2	 482.0	 26.9194531441	 0.0400309562683	 26.92	 0.04
673	 673	 2	 482.0	 26.9594340324	 0.0399808883667	 26.96	 0.04
674	 674	 2	 471.0	 26.9994251728	 0.0399911403656	 27.0	 0.04
675	 675	 2	 471.0	 27.039399147	 0.0399739742279	 27.04	 0.04
676	 676	 2	 460.0	 27.0794019699	 0.040002822876	 27.08	 0.04
677	 677	 2	 460.0	 27.1194131374	 0.0400111675262	 27.12	 0.04
678	 678	 2	 449.0	 27.1594200134	 0.0400068759918	 27.16	 0.04
679	 679	 2	 449.0	 27.1994421482	 0.0400221347809	 27.2	 0.04
680	 680	 2	 437.0	 27.2394220829	 0.0399799346924	 27.24	 0.04
681	 681	 2	 437.0	 27.2794091702	 0.0399870872498	 27.28	 0.04
682	 682	 2	 426.0	 27.3194241524	 0.0400149822235	 27.32	 0.04
683	 683	 2	 426.0	 27.3594081402	 0.0399839878082	 27.36	 0.04
684	 684	 2	 415.0	 27.3994469643	 0.0400388240814	 27.4	 0.04
685	 685	 2	 415.0	 27.4394350052	 0.0399880409241	 27.44	 0.04
686	 686	 2	 403.0	 27.4794270992	 0.0399920940399	 27.48	 0.04
687	 687	 2	 403.0	 27.5194141865	 0.0399870872498	 27.52	 0.04
688	 688	 2	 392.0	 27.5594141483	 0.039999961853	 27.56	 0.04
689	 689	 2	 392.0	 27.5994241238	 0.0400099754333	 27.6	 0.04
690	 690	 2	 381.0	 27.6394159794	 0.0399918556213	 27.64	 0.04
691	 691	 2	 381.0	 27.6794149876	 0.0399990081787	 27.68	 0.04
692	 692	 2	 370.0	 27.719397068	 0.0399820804596	 27.72	 0.04
693	 693	 2	 370.0	 27.7593700886	 0.0399730205536	 27.76	 0.04
